t_rec_s,t_s,ts,set,pid,armed,T_cal,power,T3,T7,T12,Tamb,T3_raw,T7_raw,T12_raw,Tamb_raw,f3,f7,f12,famb
0.0,4582.584,12646603.0,-20.0,1.0,1.0,-20.0337,85.3,-11.4633,-7.4433,-0.6594,5.5156,-13.4141,-9.0156,-1.4141,5.5156,0.0,0.0,0.0,0.0
0.1000000000003638,4582.684,12646703.0,-20.0,1.0,1.0,-20.0638,85.2,-11.4195,-7.4433,-0.6594,5.4922,-13.3672,-9.0156,-1.4141,5.4922,0.0,0.0,0.0,0.0
0.1999999999998181,4582.784,12646803.0,-20.0,1.0,1.0,-19.8229,85.7,-11.456,-7.3774,-0.6668,5.4687,-13.4062,-8.9453,-1.4219,5.4687,0.0,0.0,0.0,0.0
0.3000000000001819,4582.884,12646903.0,-20.0,1.0,1.0,-19.8229,85.7,-11.456,-7.4287,-0.704,5.5781,-13.4062,-9.0,-1.4609,5.5781,0.0,0.0,0.0,0.0
0.4000000000005457,4582.984,12647003.0,-20.0,1.0,1.0,-19.5217,86.3,-11.4268,-7.4727,-0.7784,5.4687,-13.375,-9.0469,-1.5391,5.4687,0.0,0.0,0.0,0.0
0.5,4583.084,12647103.0,-20.0,1.0,1.0,-19.9133,85.5,-11.3319,-7.4433,-0.7933,5.4687,-13.2734,-9.0156,-1.5547,5.4687,0.0,0.0,0.0,0.0
0.6000000000003638,4583.184,12647203.0,-20.0,1.0,1.0,-19.8229,85.7,-11.383,-7.414,-0.704,5.4531,-13.3281,-8.9844,-1.4609,5.4531,0.0,0.0,0.0,0.0
0.6999999999998181,4583.284,12647303.0,-20.0,1.0,1.0,-19.7928,85.8,-11.4633,-7.4287,-0.6445,5.4922,-13.4141,-9.0,-1.3984,5.4922,0.0,0.0,0.0,0.0
0.8000000000001819,4583.384,12647403.0,-20.0,1.0,1.0,-20.0337,85.3,-11.4268,-7.392,-0.6966,5.4531,-13.375,-8.9609,-1.4531,5.4531,0.0,0.0,0.0,0.0
0.9000000000005457,4583.484,12647503.0,-20.0,1.0,1.0,-19.7024,86.0,-11.4195,-7.392,-0.6222,5.4922,-13.3672,-8.9609,-1.375,5.4922,0.0,0.0,0.0,0.0
1.0,4583.584,12647603.0,-20.0,1.0,1.0,-19.853,85.7,-11.456,-7.3774,-0.5255,5.5391,-13.4062,-8.9453,-1.2734,5.5391,0.0,0.0,0.0,0.0
1.1000000000003638,4583.684,12647703.0,-20.0,1.0,1.0,-19.9133,85.5,-11.4925,-7.414,-0.704,5.5703,-13.4453,-8.9844,-1.4609,5.5703,0.0,0.0,0.0,0.0
1.199999999999818,4583.784,12647803.0,-20.0,1.0,1.0,-19.8831,85.6,-11.4779,-7.4507,-0.6594,5.5078,-13.4297,-9.0234,-1.4141,5.5078,0.0,0.0,0.0,0.0
1.300000000000182,4583.884,12647903.0,-20.0,1.0,1.0,-19.9735,85.4,-11.3538,-7.502,-0.7264,5.4141,-13.2969,-9.0781,-1.4844,5.4141,0.0,0.0,0.0,0.0
1.4000000000005457,4583.984,12648003.0,-20.0,1.0,1.0,-20.0337,85.3,-11.3903,-7.4507,-0.6222,5.4297,-13.3359,-9.0234,-1.375,5.4297,0.0,0.0,0.0,0.0
1.5,4584.084,12648103.0,-20.0,1.0,1.0,-19.8229,85.7,-11.4195,-7.4433,-0.6445,5.5078,-13.3672,-9.0156,-1.3984,5.5078,0.0,0.0,0.0,0.0
1.6000000000003638,4584.184,12648203.0,-20.0,1.0,1.0,-20.0939,85.2,-11.4998,-7.37,-0.6594,5.4453,-13.4531,-8.9375,-1.4141,5.4453,0.0,0.0,0.0,0.0
1.699999999999818,4584.284,12648303.0,-20.0,1.0,1.0,-19.7928,85.8,-11.4779,-7.4433,-0.6668,5.5078,-13.4297,-9.0156,-1.4219,5.5078,0.0,0.0,0.0,0.0
1.800000000000182,4584.384,12648403.0,-20.0,1.0,1.0,-20.0337,85.3,-11.4049,-7.4873,-0.6594,5.5547,-13.3516,-9.0625,-1.4141,5.5547,0.0,0.0,0.0,0.0
1.9000000000005457,4584.484,12648503.0,-20.0,1.0,1.0,-20.0036,85.4,-11.383,-7.4653,-0.6296,5.5312,-13.3281,-9.0391,-1.3828,5.5312,0.0,0.0,0.0,0.0
