t_rec_s,t_s,ts,set,pid,armed,T_cal,power,T3,T7,T12,Tamb,T3_raw,T7_raw,T12_raw,Tamb_raw,f3,f7,f12,famb
0.0,3546.944,4377455.0,-20.0,1.0,1.0,-20.0036,81.3,-12.6095,-9.0856,-2.4672,4.3516,-14.6406,-10.7656,-3.3125,4.3516,0.0,0.0,0.0,0.0
0.09999999999990905,3547.044,4377555.0,-20.0,1.0,1.0,-19.9133,81.4,-12.6387,-9.0636,-2.4746,4.25,-14.6719,-10.7422,-3.3203,4.25,0.0,0.0,0.0,0.0
0.1999999999998181,3547.144,4377655.0,-20.0,1.0,1.0,-20.2445,80.8,-12.6387,-8.9536,-2.4151,4.1797,-14.6719,-10.625,-3.2578,4.1797,0.0,0.0,0.0,0.0
0.3000000000001819,3547.244,4377755.0,-20.0,1.0,1.0,-20.0036,81.3,-12.6387,-9.0269,-2.5118,4.0,-14.6719,-10.7031,-3.3594,4.0,0.0,0.0,0.0,0.0
0.3969999999999345,3547.341,4377852.0,-20.0,1.0,1.0,-19.9133,81.3,-12.6971,-9.1003,-2.5639,4.0312,-14.7344,-10.7812,-3.4141,4.0312,0.0,0.0,0.0,0.0
0.5,3547.444,4377955.0,-20.0,1.0,1.0,-19.9735,81.3,-12.7117,-8.9536,-2.4895,3.9219,-14.75,-10.625,-3.3359,3.9219,0.0,0.0,0.0,0.0
0.5970000000002074,3547.541,4378052.0,-20.0,1.0,1.0,-20.1542,81.3,-12.6825,-9.0489,-2.5044,3.8516,-14.7187,-10.7266,-3.3516,3.8516,0.0,0.0,0.0,0.0
0.6999999999998181,3547.644,4378155.0,-20.0,1.0,1.0,-19.8229,81.6,-12.6095,-9.0269,-2.5044,3.75,-14.6406,-10.7031,-3.3516,3.75,0.0,0.0,0.0,0.0
0.8000000000001819,3547.744,4378255.0,-20.0,1.0,1.0,-20.1241,81.0,-12.6606,-9.0636,-2.5416,3.9141,-14.6953,-10.7422,-3.3906,3.9141,0.0,0.0,0.0,0.0
0.900000000000091,3547.844,4378355.0,-20.0,1.0,1.0,-20.0337,81.2,-12.6971,-8.9536,-2.5937,3.9375,-14.7344,-10.625,-3.4453,3.9375,0.0,0.0,0.0,0.0
1.0,3547.944,4378455.0,-20.0,1.0,1.0,-20.0036,81.3,-12.6387,-9.0123,-2.5118,3.7969,-14.6719,-10.6875,-3.3594,3.7969,0.0,0.0,0.0,0.0
1.0970000000002074,3548.041,4378552.0,-20.0,1.0,1.0,-19.9735,81.3,-12.6022,-9.1003,-2.4672,3.8359,-14.6328,-10.7812,-3.3125,3.8359,0.0,0.0,0.0,0.0
1.199999999999818,3548.144,4378655.0,-20.0,1.0,1.0,-19.7326,81.8,-12.5365,-9.0416,-2.3928,3.7344,-14.5625,-10.7187,-3.2344,3.7344,0.0,0.0,0.0,0.0
1.2970000000000255,3548.241,4378752.0,-20.0,1.0,1.0,-20.0036,81.8,-12.646,-9.0416,-2.4151,3.8125,-14.6797,-10.7187,-3.2578,3.8125,0.0,0.0,0.0,0.0
1.3969999999999345,3548.341,4378852.0,-20.0,1.0,1.0,-20.0337,81.2,-12.6022,-9.0783,-2.4746,3.9766,-14.6328,-10.7578,-3.3203,3.9766,0.0,0.0,0.0,0.0
1.5,3548.444,4378955.0,-20.0,1.0,1.0,-19.6422,82.0,-12.573,-9.0783,-2.4523,3.9375,-14.6016,-10.7578,-3.2969,3.9375,0.0,0.0,0.0,0.0
