t_rec_s,t_s,ts,set,pid,armed,T_cal,power,T3,T7,T12,Tamb,T3_raw,T7_raw,T12_raw,Tamb_raw,f3,f7,f12,famb
0.0,387.939,388314.0,-20.0,1.0,1.0,-20.3047,81.1,-11.7188,-7.8906,-0.3097,5.7891,-13.6875,-9.4922,-1.0469,5.7891,0.0,0.0,0.0,0.0
0.0999999999999659,388.039,388414.0,-20.0,1.0,1.0,-20.1241,81.5,-11.7115,-7.7879,-0.3469,5.6797,-13.6797,-9.3828,-1.0859,5.6797,0.0,0.0,0.0,0.0
0.19999999999998863,388.139,388514.0,-20.0,1.0,1.0,-19.9735,81.8,-11.6239,-7.7879,-0.2949,5.7266,-13.5859,-9.3828,-1.0313,5.7266,0.0,0.0,0.0,0.0
0.2999999999999545,388.239,388614.0,-20.0,1.0,1.0,-19.9735,81.8,-11.5509,-7.7293,-0.3469,5.6328,-13.5078,-9.3203,-1.0859,5.6328,0.0,0.0,0.0,0.0
0.39999999999997726,388.339,388714.0,-20.0,1.0,1.0,-20.0638,81.6,-11.5582,-7.8026,-0.3469,5.6172,-13.5156,-9.3984,-1.0859,5.6172,0.0,0.0,0.0,0.0
0.5029999999999859,388.442,388817.0,-20.0,1.0,1.0,-20.2746,81.2,-11.6458,-7.8539,-0.2949,5.4531,-13.6094,-9.4531,-1.0313,5.4531,0.0,0.0,0.0,0.0
0.5999999999999659,388.539,388914.0,-20.0,1.0,1.0,-19.9133,81.2,-11.6458,-7.8246,-0.3097,5.4141,-13.6094,-9.4219,-1.0469,5.4141,0.0,0.0,0.0,0.0
0.6999999999999886,388.639,389014.0,-20.0,1.0,1.0,-19.853,82.0,-11.6385,-7.7879,-0.3618,5.4766,-13.6016,-9.3828,-1.1016,5.4766,0.0,0.0,0.0,0.0
0.7999999999999545,388.739,389114.0,-20.0,1.0,1.0,-20.1542,81.4,-11.6093,-7.8026,-0.2949,5.5078,-13.5703,-9.3984,-1.0313,5.5078,0.0,0.0,0.0,0.0
0.8999999999999773,388.839,389214.0,-20.0,1.0,1.0,-19.9133,81.9,-11.6969,-7.7659,-0.2353,5.4687,-13.6641,-9.3594,-0.9688,5.4687,0.0,0.0,0.0,0.0
1.0,388.939,389314.0,-20.0,1.0,1.0,-20.0036,81.7,-11.602,-7.8539,-0.2874,5.3437,-13.5625,-9.4531,-1.0234,5.3437,0.0,0.0,0.0,0.0
1.099999999999966,389.039,389414.0,-20.0,1.0,1.0,-19.9133,81.9,-11.6239,-7.8392,-0.2949,5.3906,-13.5859,-9.4375,-1.0313,5.3906,0.0,0.0,0.0,0.0
1.1999999999999886,389.139,389514.0,-20.0,1.0,1.0,-20.0939,81.5,-11.5363,-7.8759,-0.3469,5.2812,-13.4922,-9.4766,-1.0859,5.2812,0.0,0.0,0.0,0.0
1.3029999999999973,389.242,389617.0,-20.0,1.0,1.0,-19.7928,82.2,-11.5728,-7.8539,-0.3469,5.3203,-13.5312,-9.4531,-1.0859,5.3203,0.0,0.0,0.0,0.0
1.3999999999999773,389.339,389714.0,-20.0,1.0,1.0,-20.0337,82.2,-11.6093,-7.8392,-0.2949,5.3281,-13.5703,-9.4375,-1.0313,5.3281,0.0,0.0,0.0,0.0
1.5,389.439,389814.0,-20.0,1.0,1.0,-19.853,82.0,-11.5874,-7.7879,-0.3246,5.5312,-13.5469,-9.3828,-1.0625,5.5312,0.0,0.0,0.0,0.0
1.599999999999966,389.539,389914.0,-20.0,1.0,1.0,-20.0337,81.7,-11.5144,-7.8026,-0.3246,5.5547,-13.4687,-9.3984,-1.0625,5.5547,0.0,0.0,0.0,0.0
1.6999999999999886,389.639,390014.0,-20.0,1.0,1.0,-20.0036,81.7,-11.5582,-7.7879,-0.3321,5.6406,-13.5156,-9.3828,-1.0703,5.6406,0.0,0.0,0.0,0.0
1.7999999999999545,389.739,390114.0,-20.0,1.0,1.0,-19.7928,82.2,-11.6239,-7.7879,-0.3618,5.5781,-13.5859,-9.3828,-1.1016,5.5781,0.0,0.0,0.0,0.0
1.8999999999999773,389.839,390214.0,-20.0,1.0,1.0,-20.0036,81.7,-11.6239,-7.8539,-0.3841,5.5312,-13.5859,-9.4531,-1.125,5.5312,0.0,0.0,0.0,0.0
2.0,389.939,390314.0,-20.0,1.0,1.0,-20.0036,81.7,-11.602,-7.8392,-0.2874,5.5156,-13.5625,-9.4375,-1.0234,5.5156,0.0,0.0,0.0,0.0
2.099999999999966,390.039,390414.0,-20.0,1.0,1.0,-19.8831,82.0,-11.6093,-7.8759,-0.2577,5.5781,-13.5703,-9.4766,-0.9922,5.5781,0.0,0.0,0.0,0.0
2.1999999999999886,390.139,390514.0,-20.0,1.0,1.0,-20.1542,81.4,-11.6458,-7.8026,-0.2502,5.4766,-13.6094,-9.3984,-0.9844,5.4766,0.0,0.0,0.0,0.0
2.2999999999999545,390.239,390614.0,-20.0,1.0,1.0,-19.9133,81.9,-11.7188,-7.7513,-0.2205,5.4922,-13.6875,-9.3437,-0.9531,5.4922,0.0,0.0,0.0,0.0
2.3999999999999773,390.339,390714.0,-20.0,1.0,1.0,-19.9434,81.9,-11.675,-7.8026,-0.2205,5.5156,-13.6406,-9.3984,-0.9531,5.5156,0.0,0.0,0.0,0.0
2.5,390.439,390814.0,-20.0,1.0,1.0,-19.9735,81.8,-11.6385,-7.7879,-0.2874,5.3672,-13.6016,-9.3828,-1.0234,5.3672,0.0,0.0,0.0,0.0
2.599999999999966,390.539,390914.0,-20.0,1.0,1.0,-20.1843,81.4,-11.6969,-7.8172,-0.3469,5.3281,-13.6641,-9.4141,-1.0859,5.3281,0.0,0.0,0.0,0.0
2.7029999999999745,390.642,391017.0,-20.0,1.0,1.0,-20.0337,81.7,-11.6458,-7.8612,-0.3246,5.2578,-13.6094,-9.4609,-1.0625,5.2578,0.0,0.0,0.0,0.0
2.7999999999999545,390.739,391114.0,-20.0,1.0,1.0,-20.1241,81.7,-11.6604,-7.8759,-0.2949,5.2578,-13.625,-9.4766,-1.0313,5.2578,0.0,0.0,0.0,0.0
2.8999999999999773,390.839,391214.0,-20.0,1.0,1.0,-20.0939,81.6,-11.6385,-7.8539,-0.3841,5.2656,-13.6016,-9.4531,-1.125,5.2656,0.0,0.0,0.0,0.0
3.0,390.939,391314.0,-20.0,1.0,1.0,-20.0638,81.6,-11.6458,-7.8539,-0.3321,5.2422,-13.6094,-9.4531,-1.0703,5.2422,0.0,0.0,0.0,0.0
3.099999999999966,391.039,391414.0,-20.0,1.0,1.0,-20.0337,81.7,-11.6604,-7.8612,-0.2874,5.1797,-13.625,-9.4609,-1.0234,5.1797,0.0,0.0,0.0,0.0
3.1999999999999886,391.139,391514.0,-20.0,1.0,1.0,-20.2144,81.3,-11.6458,-7.7879,-0.2949,5.1562,-13.6094,-9.3828,-1.0313,5.1562,0.0,0.0,0.0,0.0
3.2999999999999545,391.239,391614.0,-20.0,1.0,1.0,-19.9133,81.9,-11.675,-7.7806,-0.3469,5.2266,-13.6406,-9.375,-1.0859,5.2266,0.0,0.0,0.0,0.0
3.3999999999999773,391.339,391714.0,-20.0,1.0,1.0,-19.7024,82.3,-11.602,-7.8026,-0.2949,5.1406,-13.5625,-9.3984,-1.0313,5.1406,0.0,0.0,0.0,0.0
3.5,391.439,391814.0,-20.0,1.0,1.0,-19.8229,82.1,-11.5728,-7.8539,-0.2577,5.2656,-13.5312,-9.4531,-0.9922,5.2656,0.0,0.0,0.0,0.0
3.599999999999966,391.539,391914.0,-20.0,1.0,1.0,-19.6422,82.5,-11.6385,-7.9199,-0.3618,5.2578,-13.6016,-9.5234,-1.1016,5.2578,0.0,0.0,0.0,0.0
3.6999999999999886,391.639,392014.0,-20.0,1.0,1.0,-20.0939,81.6,-11.6093,-7.8539,-0.3246,5.2031,-13.5703,-9.4531,-1.0625,5.2031,0.0,0.0,0.0,0.0
3.7999999999999545,391.739,392114.0,-20.0,1.0,1.0,-20.0036,81.7,-11.5144,-7.9126,-0.3469,5.3203,-13.4687,-9.5156,-1.0859,5.3203,0.0,0.0,0.0,0.0
3.8999999999999773,391.839,392214.0,-20.0,1.0,1.0,-20.0939,81.6,-11.6458,-7.8539,-0.1907,5.2812,-13.6094,-9.4531,-0.9219,5.2812,0.0,0.0,0.0,0.0
4.0,391.939,392314.0,-20.0,1.0,1.0,-19.9434,81.9,-11.6093,-7.8906,-0.2725,5.1953,-13.5703,-9.4922,-1.0078,5.1953,0.0,0.0,0.0,0.0
4.102999999999952,392.042,392417.0,-20.0,1.0,1.0,-19.9434,81.9,-11.6823,-7.8392,-0.3469,5.1641,-13.6484,-9.4375,-1.0859,5.1641,0.0,0.0,0.0,0.0
4.199999999999989,392.139,392514.0,-20.0,1.0,1.0,-20.1542,81.9,-11.6604,-7.9126,-0.2949,5.1328,-13.625,-9.5156,-1.0313,5.1328,0.0,0.0,0.0,0.0
4.2999999999999545,392.239,392614.0,-20.0,1.0,1.0,-20.0337,81.7,-11.6093,-7.8392,-0.2205,5.1562,-13.5703,-9.4375,-0.9531,5.1562,0.0,0.0,0.0,0.0
4.399999999999977,392.339,392714.0,-20.0,1.0,1.0,-20.2445,81.3,-11.5728,-7.9126,-0.3246,5.1641,-13.5312,-9.5156,-1.0625,5.1641,0.0,0.0,0.0,0.0
4.5,392.439,392814.0,-20.0,1.0,1.0,-19.8229,82.1,-11.5874,-7.9126,-0.2874,5.1328,-13.5469,-9.5156,-1.0234,5.1328,0.0,0.0,0.0,0.0
4.599999999999966,392.539,392914.0,-20.0,1.0,1.0,-19.8831,82.0,-11.5874,-7.8906,-0.2353,5.1953,-13.5469,-9.4922,-0.9688,5.1953,0.0,0.0,0.0,0.0
4.699999999999989,392.639,393014.0,-20.0,1.0,1.0,-20.0638,81.6,-11.6385,-7.8759,-0.2874,5.1562,-13.6016,-9.4766,-1.0234,5.1562,0.0,0.0,0.0,0.0
4.7999999999999545,392.739,393114.0,-20.0,1.0,1.0,-20.0939,81.6,-11.5728,-7.9126,-0.3841,5.0937,-13.5312,-9.5156,-1.125,5.0937,0.0,0.0,0.0,0.0
4.899999999999977,392.839,393214.0,-20.0,1.0,1.0,-19.8831,82.0,-11.5874,-7.8612,-0.3841,4.9766,-13.5469,-9.4609,-1.125,4.9766,0.0,0.0,0.0,0.0
5.0,392.939,393314.0,-20.0,1.0,1.0,-19.853,82.0,-11.6823,-7.9126,-0.399,4.9766,-13.6484,-9.5156,-1.1406,4.9766,0.0,0.0,0.0,0.0
5.099999999999966,393.039,393414.0,-20.0,1.0,1.0,-19.8831,82.0,-11.5509,-7.8172,-0.2725,4.9531,-13.5078,-9.4141,-1.0078,4.9531,0.0,0.0,0.0,0.0
5.199999999999989,393.139,393514.0,-20.0,1.0,1.0,-20.0638,81.6,-11.6458,-7.8246,-0.3618,4.8516,-13.6094,-9.4219,-1.1016,4.8516,0.0,0.0,0.0,0.0
5.2999999999999545,393.239,393614.0,-20.0,1.0,1.0,-19.9133,81.9,-11.7188,-7.8246,-0.3618,5.0391,-13.6875,-9.4219,-1.1016,5.0391,0.0,0.0,0.0,0.0
5.399999999999977,393.339,393714.0,-20.0,1.0,1.0,-19.8831,82.0,-11.7334,-7.8612,-0.3246,5.0391,-13.7031,-9.4609,-1.0625,5.0391,0.0,0.0,0.0,0.0
5.5,393.439,393814.0,-20.0,1.0,1.0,-19.7928,82.2,-11.7334,-7.8906,-0.3321,5.0703,-13.7031,-9.4922,-1.0703,5.0703,0.0,0.0,0.0,0.0
5.599999999999966,393.539,393914.0,-20.0,1.0,1.0,-20.1843,81.4,-11.6093,-7.8172,-0.3321,5.1562,-13.5703,-9.4141,-1.0703,5.1562,0.0,0.0,0.0,0.0
