# date_time: 2026-03-24T13:17:07
# com_port: COM3
# baud_rate: 115200
# profile_name: staircase_characterization
# setpoint_sequence: 5,0,-5,-10,-15,-18
# tolerance_band_c: 0.5
# stabilization_dwell_s: 300
# post_stabilization_dwell_s: 300
# max_hold_s: 900
# continue_on_timeout: 1
# slope_limit_c_per_min: 0.05
# slope_window_s: 60
# pid_kp: 2.5633
# pid_ki: 0.039
# pid_kd: 0.4034
# firmware_version: cryostage_characterization_v3_rtdfault_ignored
#
row_type,host_time_iso,panel_t_s,ts,event,event_detail,set,pid,armed,T_cal,T_raw,power,T3,T7,T12,Tamb,char_en,char_state,char_step,char_total,char_target,char_time_s,stable,timeout,char_in_band,char_filtered,char_slope,fault,fault_msg,fw
event,2026-03-24T13:17:07,84.535,4289902.0,recording_started,,-10.0,0.0,0.0,8.9897,8.9586,0.0,12.3942,13.9572,15.7892,23.8828,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,8.9858,-0.01499,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-24T13:17:07,84.645,4290012.0,,,-10.0,0.0,0.0,8.9896,9.05,0.0,12.3285,13.8766,15.8264,23.9219,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,8.9922,-0.01499,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-24T13:17:07,84.755,4290122.0,,,-10.0,0.0,0.0,8.9896,8.9889,0.0,12.3796,13.9205,15.8711,23.9766,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,8.9919,-0.01499,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-24T13:17:07,84.865,4290232.0,,,-10.0,0.0,0.0,8.9895,8.9586,0.0,12.4161,13.9792,15.8264,23.9531,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,8.9886,-0.01499,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-24T13:17:07,84.975,4290342.0,,,-10.0,0.0,0.0,8.9858,8.9586,0.0,12.3942,13.9939,15.8115,23.9688,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,8.9856,-0.01499,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-24T13:17:08,85.085,4290452.0,,,-10.0,0.0,0.0,8.9825,9.0194,0.0,12.4161,13.9132,15.8487,23.8906,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,8.989,-0.01499,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-24T13:17:08,85.195,4290562.0,,,-10.0,0.0,0.0,8.9869,9.05,0.0,12.2993,13.9205,15.8264,23.8906,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,8.9951,-0.01499,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-24T13:17:08,85.305,4290672.0,,,-10.0,0.0,0.0,8.9908,8.9889,0.0,12.3796,13.9572,15.7892,23.9453,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,8.9944,-0.01499,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-24T13:17:08,85.415,4290782.0,,,-10.0,0.0,0.0,8.9906,8.9889,0.0,12.4161,13.9719,15.7892,23.8672,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,8.9939,-0.01499,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-24T13:17:08,85.525,4290892.0,,,-10.0,0.0,0.0,8.9904,8.9586,0.0,12.3504,13.8766,15.7669,23.8125,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,8.9904,-0.0041,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-24T13:17:08,85.636,4291003.0,,,-10.0,0.0,0.0,8.9902,9.0194,0.0,12.3577,13.9572,15.8859,23.7969,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,8.9933,-0.0041,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-24T13:17:08,85.746,4291113.0,,,-10.0,0.0,0.0,8.9901,8.9889,0.0,12.4307,13.8986,15.8487,23.8906,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,8.9928,-0.0041,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-24T13:17:08,85.856,4291223.0,,,-10.0,0.0,0.0,8.9899,8.9889,0.0,12.4964,13.8766,15.8636,23.7969,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,8.9924,-0.0041,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-24T13:17:08,85.966,4291333.0,,,-10.0,0.0,0.0,8.9898,8.9586,0.0,12.4526,13.9792,15.8636,23.8203,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,8.9891,-0.0041,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-24T13:17:08,86.076,4291443.0,,,-10.0,0.0,0.0,8.9897,8.9889,0.0,12.3139,13.8986,15.8339,23.8203,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,8.9891,-0.0041,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-24T13:17:09,86.186,4291553.0,,,-10.0,0.0,0.0,8.9896,9.0194,0.0,12.2993,13.8692,15.8636,23.7891,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,8.9921,-0.0041,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-24T13:17:09,86.296,4291663.0,,,-10.0,0.0,0.0,8.9932,9.0194,0.0,12.3504,13.8692,15.7669,23.7734,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,8.9948,-0.0041,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-24T13:17:09,86.406,4291773.0,,,-10.0,0.0,0.0,8.9964,9.0194,0.0,12.2993,13.9572,15.8934,23.7109,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,8.9973,-0.0041,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-24T13:17:09,86.516,4291883.0,,,-10.0,0.0,0.0,8.9991,8.9889,0.0,12.3577,13.9719,15.8859,23.7266,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,8.9965,-0.0041,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-24T13:17:09,86.626,4291993.0,,,-10.0,0.0,0.0,8.9979,8.9889,0.0,12.3139,13.8986,15.8487,23.6641,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,8.9957,0.00596,0.0,none,cryostage_characterization_v3_rtdfault_ignored
