# date_time: 2026-03-24T14:19:55
# com_port: COM3
# baud_rate: 115200
# profile_name: staircase_characterization
# setpoint_sequence: 5,0,-5,-10,-15,-18
# tolerance_band_c: 0.5
# stabilization_dwell_s: 300
# post_stabilization_dwell_s: 300
# max_hold_s: 900
# continue_on_timeout: 1
# slope_limit_c_per_min: 0.05
# slope_window_s: 60
# pid_kp: 2.5633
# pid_ki: 0.039
# pid_kd: 0.4034
# firmware_version: cryostage_characterization_v3_rtdfault_ignored
#
row_type,host_time_iso,panel_t_s,ts,event,event_detail,set,pid,armed,T_cal,T_raw,power,T3,T7,T12,Tamb,char_en,char_state,char_step,char_total,char_target,char_time_s,stable,timeout,char_in_band,char_filtered,char_slope,fault,fault_msg,fw
event,2026-03-24T14:19:55,13.291,13709.0,recording_started,,0.0,0.0,0.0,9.1699,9.1715,0.0,12.292,13.7153,15.752,24.0625,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.1685,nan,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-24T14:19:55,13.401,13819.0,,,0.0,0.0,0.0,9.1737,9.202,0.0,12.3358,13.7519,15.7669,24.0234,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.1719,nan,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-24T14:19:56,13.511,13929.0,,,0.0,0.0,0.0,9.1735,9.1715,0.0,12.2117,13.7959,15.8115,24.1328,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.1718,nan,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-24T14:19:56,13.621,14039.0,,,0.0,0.0,0.0,9.1732,9.1411,0.0,12.3358,13.7739,15.8264,24.1016,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.1688,nan,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-24T14:19:56,13.731,14149.0,,,0.0,0.0,0.0,9.173,9.1715,0.0,12.2993,13.6786,15.8115,24.1016,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.169,nan,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-24T14:19:56,13.841,14259.0,,,0.0,0.0,0.0,9.1692,9.1411,0.0,12.292,13.7519,15.752,24.0,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.1663,nan,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-24T14:19:56,13.951,14369.0,,,0.0,0.0,0.0,9.1695,9.1715,0.0,12.2555,13.7519,15.8041,24.1016,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.1668,nan,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-24T14:19:56,14.061,14479.0,,,0.0,0.0,0.0,9.1697,9.1715,0.0,12.2774,13.6273,15.8115,24.0859,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.1672,nan,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-24T14:19:56,14.171,14589.0,,,0.0,0.0,0.0,9.1699,9.1106,0.0,12.292,13.7153,15.8711,23.9531,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.1616,nan,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-24T14:19:56,14.281,14699.0,,,0.0,0.0,0.0,9.1701,9.1715,0.0,12.2117,13.6933,15.8115,23.8828,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.1626,nan,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-24T14:19:56,14.391,14809.0,,,0.0,0.0,0.0,9.1703,9.1715,0.0,12.2336,13.6786,15.8859,24.0,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.1635,nan,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-24T14:19:57,14.501,14919.0,,,0.0,0.0,0.0,9.1704,9.1715,0.0,12.2482,13.5906,15.8487,24.0625,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.1643,nan,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-24T14:19:57,14.611,15029.0,,,0.0,0.0,0.0,9.1705,9.202,0.0,12.2701,13.7373,15.7892,24.0859,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.168,nan,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-24T14:19:57,14.721,15139.0,,,0.0,0.0,0.0,9.1706,9.1715,0.0,12.3285,13.7079,15.7669,23.9766,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.1684,nan,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-24T14:19:57,14.831,15249.0,,,0.0,0.0,0.0,9.1744,9.202,0.0,12.3942,13.6933,15.6999,24.1016,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.1717,nan,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-24T14:19:57,14.941,15359.0,,,0.0,0.0,0.0,9.1741,9.1715,0.0,12.3139,13.7079,15.6999,23.9766,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.1717,nan,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-24T14:19:57,15.051,15469.0,,,0.0,0.0,0.0,9.1737,9.1106,0.0,12.3139,13.7593,15.6999,24.0391,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.1656,nan,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-24T14:19:57,15.161,15579.0,,,0.0,0.0,0.0,9.1698,9.1411,0.0,12.3504,13.6786,15.7297,24.1016,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.1632,nan,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-24T14:19:57,15.271,15689.0,,,0.0,0.0,0.0,9.1664,9.1411,0.0,12.2993,13.5906,15.7297,24.0703,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.1609,nan,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-24T14:19:57,15.381,15799.0,,,0.0,0.0,0.0,9.1634,9.1106,0.0,12.2701,13.7079,15.7446,24.1563,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.1559,nan,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-24T14:19:58,15.491,15909.0,,,0.0,0.0,0.0,9.1607,9.202,0.0,12.3796,13.6346,15.8041,24.0703,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.1605,nan,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-24T14:19:58,15.601,16019.0,,,0.0,0.0,0.0,9.1583,9.1411,0.0,12.2482,13.7153,15.7892,24.1328,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.1586,nan,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-24T14:19:58,15.711,16129.0,,,0.0,0.0,0.0,9.1563,9.1106,0.0,12.219,13.6126,15.8264,24.125,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.1538,nan,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-24T14:19:58,15.821,16239.0,,,0.0,0.0,0.0,9.1545,9.1715,0.0,12.2482,13.6273,15.8115,24.0625,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.1556,nan,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-24T14:19:58,15.931,16349.0,,,0.0,0.0,0.0,9.1565,9.1715,0.0,12.2555,13.6346,15.7818,24.1328,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.1571,nan,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-24T14:19:58,16.041,16459.0,,,0.0,0.0,0.0,9.1583,9.1411,0.0,12.3285,13.7739,15.8264,24.1563,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.1555,nan,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-24T14:19:58,16.151,16569.0,,,0.0,0.0,0.0,9.1599,9.202,0.0,12.292,13.6566,15.8115,24.1094,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.1602,nan,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-24T14:19:58,16.261,16679.0,,,0.0,0.0,0.0,9.1649,9.202,0.0,12.2701,13.6566,15.8264,24.1953,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.1644,nan,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-24T14:19:58,16.371,16789.0,,,0.0,0.0,0.0,9.1694,9.1106,0.0,12.1752,13.7079,15.752,24.2813,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.159,nan,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-24T14:19:59,16.481,16899.0,,,0.0,0.0,0.0,9.166,9.1411,0.0,12.2774,13.6933,15.7892,24.2031,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.1572,nan,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-24T14:19:59,16.591,17009.0,,,0.0,0.0,0.0,9.163,9.1411,0.0,12.3504,13.7079,15.8487,24.2422,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.1556,nan,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-24T14:19:59,16.701,17119.0,,,0.0,0.0,0.0,9.1604,9.1411,0.0,12.292,13.7519,15.8711,24.2188,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.1542,nan,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-24T14:19:59,16.811,17229.0,,,0.0,0.0,0.0,9.1581,9.1411,0.0,12.3358,13.598,15.7892,24.2266,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.1528,nan,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-24T14:19:59,16.921,17339.0,,,0.0,0.0,0.0,9.156,9.1411,0.0,12.3504,13.6346,15.8115,24.1953,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.1517,nan,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-24T14:19:59,17.031,17449.0,,,0.0,0.0,0.0,9.1542,9.1715,0.0,12.3139,13.6713,15.7892,24.1563,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.1537,nan,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-24T14:19:59,17.141,17559.0,,,0.0,0.0,0.0,9.1527,9.1411,0.0,12.2117,13.6346,15.7892,24.1484,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.1524,nan,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-24T14:20:00,17.35,17768.0,,,-10.0,0.0,0.0,9.1513,9.1106,0.0,12.2555,13.6273,15.7818,24.2031,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.1482,nan,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-24T14:20:00,17.461,17879.0,,,-10.0,0.0,0.0,9.1501,9.1411,0.0,12.292,13.6713,15.8115,24.1094,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.1475,nan,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-24T14:20:00,17.571,17989.0,,,-10.0,0.0,0.0,9.149,9.1715,0.0,12.2555,13.6713,15.752,24.1484,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.1499,nan,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-24T14:20:00,17.681,18099.0,,,-10.0,0.0,0.0,9.1481,9.1411,0.0,12.2774,13.6566,15.752,24.1016,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.149,nan,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-24T14:20:00,17.791,18209.0,,,-10.0,0.0,0.0,9.1509,9.1715,0.0,12.2555,13.7299,15.7297,24.1094,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.1513,nan,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-24T14:20:00,17.901,18319.0,,,-10.0,0.0,0.0,9.1497,9.1106,0.0,12.292,13.7593,15.7892,24.1094,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.1472,nan,0.0,none,cryostage_characterization_v3_rtdfault_ignored
