# date_time: 2026-03-24T13:49:26
# com_port: COM3
# baud_rate: 115200
# profile_name: staircase_characterization
# setpoint_sequence: 5,0,-5,-10,-15,-18
# tolerance_band_c: 0.5
# stabilization_dwell_s: 300
# post_stabilization_dwell_s: 300
# max_hold_s: 900
# continue_on_timeout: 1
# slope_limit_c_per_min: 0.05
# slope_window_s: 60
# pid_kp: 2.5633
# pid_ki: 0.039
# pid_kd: 0.4034
# firmware_version: cryostage_characterization_v3_rtdfault_ignored
#
row_type,host_time_iso,panel_t_s,ts,event,event_detail,set,pid,armed,T_cal,T_raw,power,T3,T7,T12,Tamb,char_en,char_state,char_step,char_total,char_target,char_time_s,stable,timeout,char_in_band,char_filtered,char_slope,fault,fault_msg,fw
event,2026-03-24T13:49:26,53.002,53420.0,recording_started,,-10.0,0.0,0.0,9.0018,8.9889,0.0,12.0584,13.5393,15.5586,23.7734,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,8.996,nan,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-24T13:49:26,53.112,53530.0,,,-10.0,0.0,0.0,9.0002,8.9889,0.0,12.0438,13.576,15.5363,23.7266,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,8.9953,nan,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-24T13:49:26,53.222,53640.0,,,-10.0,0.0,0.0,8.9989,9.0194,0.0,12.0803,13.6126,15.5363,23.7734,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,8.9977,nan,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-24T13:49:26,53.332,53750.0,,,-10.0,0.0,0.0,9.0014,9.0194,0.0,12.0438,13.5173,15.5586,23.6875,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,8.9999,nan,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-24T13:49:27,53.442,53860.0,,,-10.0,0.0,0.0,9.0035,9.05,0.0,12.1387,13.554,15.5809,23.7891,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.0049,nan,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-24T13:49:27,53.552,53970.0,,,-10.0,0.0,0.0,9.0054,8.9889,0.0,12.1095,13.5173,15.4991,23.7891,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.0033,nan,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-24T13:49:27,53.662,54080.0,,,-10.0,0.0,0.0,9.0035,8.9586,0.0,12.0584,13.532,15.5363,23.7891,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,8.9988,nan,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-24T13:49:27,53.772,54190.0,,,-10.0,0.0,0.0,8.9981,8.9586,0.0,12.1314,13.4367,15.5363,23.7109,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,8.9948,nan,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-24T13:49:27,53.882,54300.0,,,-10.0,0.0,0.0,8.9933,8.9889,0.0,12.0803,13.4733,15.5958,23.6094,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,8.9942,nan,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-24T13:49:27,53.992,54410.0,,,-10.0,0.0,0.0,8.9928,8.9889,0.0,12.0073,13.5173,15.566,23.6328,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,8.9937,nan,0.0,none,cryostage_characterization_v3_rtdfault_ignored
