# date_time: 2026-03-24T11:35:49
# com_port: COM3
# baud_rate: 115200
# profile_name: staircase_characterization
# setpoint_sequence: 5,0,-5,-10,-15,-18
# tolerance_band_c: 0.5
# stabilization_dwell_s: 300
# post_stabilization_dwell_s: 300
# max_hold_s: 900
# continue_on_timeout: 1
# slope_limit_c_per_min: 0.05
# slope_window_s: 60
# pid_kp: 2.5633
# pid_ki: 0.039
# pid_kd: 0.4034
# firmware_version: cryostage_characterization_v3_rtdfault_ignored
#
row_type,host_time_iso,panel_t_s,ts,event,event_detail,set,pid,armed,T_cal,T_raw,power,T3,T7,T12,Tamb,char_en,char_state,char_step,char_total,char_target,char_time_s,stable,timeout,char_in_band,char_filtered,char_slope,fault,fault_msg,fw
telemetry,2026-03-24T11:35:51,92.366,1675291.0,,,-5.0,1.0,0.0,9.0276,9.0194,0.0,12.4526,14.0305,16.0347,23.25,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.0236,-0.01227,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-24T11:35:51,92.553,1675478.0,,,-5.0,1.0,0.0,9.0267,9.0194,0.0,12.3942,14.0378,16.0794,23.2734,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.0232,-0.01227,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-24T11:35:51,92.664,1675589.0,,,-5.0,1.0,0.0,9.0258,8.9889,0.0,12.4891,14.0745,16.0273,23.2109,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.0197,-0.01654,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-24T11:35:51,92.775,1675700.0,,,-5.0,1.0,0.0,9.025,9.05,0.0,12.4891,14.0525,16.0124,23.2266,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.0228,-0.01654,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-24T11:35:52,92.885,1675810.0,,,-5.0,1.0,0.0,9.028,9.0803,0.0,12.5183,13.9792,16.0942,23.2109,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.0285,-0.01654,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-24T11:35:52,92.995,1675920.0,,,-5.0,1.0,0.0,9.0307,9.0194,0.0,12.5183,13.9792,16.0719,23.2813,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.0276,-0.01654,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-24T11:35:52,93.105,1676030.0,,,-5.0,1.0,0.0,9.033,9.05,0.0,12.4307,14.0159,16.057,23.2734,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.0298,-0.01654,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-24T11:35:52,93.215,1676140.0,,,-5.0,1.0,0.0,9.0313,9.0194,0.0,12.4526,14.0598,16.1389,23.3516,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.0288,-0.01654,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-24T11:35:52,93.325,1676250.0,,,-5.0,1.0,0.0,9.0299,9.0194,0.0,12.4307,14.0159,16.0942,23.3516,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.0279,-0.01654,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-24T11:35:52,93.435,1676360.0,,,-5.0,1.0,0.0,9.0287,9.0194,0.0,12.4964,13.9792,16.0942,23.3047,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.027,-0.01654,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-24T11:35:52,93.545,1676470.0,,,-5.0,1.0,0.0,9.0276,9.0194,0.0,12.4745,14.0159,16.0794,23.2578,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.0263,-0.01654,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-24T11:35:52,93.655,1676580.0,,,-5.0,1.0,0.0,9.0266,8.9586,0.0,12.4088,13.9939,16.0719,23.2578,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.0195,-0.01654,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-24T11:35:52,93.765,1676690.0,,,-5.0,1.0,0.0,9.0257,9.0194,0.0,12.3942,14.0012,16.0124,23.3672,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.0195,-0.01419,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-24T11:35:52,93.876,1676801.0,,,-5.0,1.0,0.0,9.025,9.05,0.0,12.4161,13.9792,16.0794,23.3047,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.0225,-0.01419,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-24T11:35:53,93.986,1676911.0,,,-5.0,1.0,0.0,9.0243,9.0194,0.0,12.4307,14.0378,16.0273,23.2578,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.0222,-0.01419,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-24T11:35:53,94.096,1677021.0,,,-5.0,1.0,0.0,9.0274,9.0803,0.0,12.438,14.0378,16.0124,23.1641,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.028,-0.01419,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-24T11:35:53,94.206,1677131.0,,,-5.0,1.0,0.0,9.0264,8.9586,0.0,12.4891,14.0525,15.9901,23.2031,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.0211,-0.01419,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-24T11:35:53,94.316,1677241.0,,,-5.0,1.0,0.0,9.0256,9.0194,0.0,12.4745,14.0598,16.0273,23.3984,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.0209,-0.01419,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-24T11:35:53,94.426,1677351.0,,,-5.0,1.0,0.0,9.0249,9.05,0.0,12.4307,14.0012,16.1761,23.25,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.0238,-0.01419,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-24T11:35:53,94.536,1677461.0,,,-5.0,1.0,0.0,9.0242,8.9889,0.0,12.4526,13.9572,16.1538,23.2734,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.0203,-0.01419,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-24T11:35:53,94.646,1677571.0,,,-5.0,1.0,0.0,9.0236,9.0194,0.0,12.3796,13.9572,16.1389,23.2266,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.0203,-0.01419,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-24T11:35:53,94.756,1677681.0,,,-5.0,1.0,0.0,9.0231,9.0194,0.0,12.4672,14.0525,16.057,23.2734,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.0202,-0.01419,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-24T11:35:53,94.866,1677791.0,,,-5.0,1.0,0.0,9.0227,9.0194,0.0,12.4526,14.0159,16.0719,23.2734,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.0201,-0.01407,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-24T11:35:54,94.977,1677902.0,,,-5.0,1.0,0.0,9.0223,8.9586,0.0,12.4307,14.1112,16.0719,23.3047,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.0139,-0.01407,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-24T11:35:54,95.087,1678012.0,,,-5.0,1.0,0.0,9.0147,8.9281,0.0,12.5475,13.9939,16.0496,23.3203,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.0054,-0.01407,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-24T11:35:54,95.197,1678122.0,,,-5.0,1.0,0.0,9.0079,9.0194,0.0,12.4526,14.0305,16.0719,23.2734,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.0068,-0.01407,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-24T11:35:54,95.307,1678232.0,,,-5.0,1.0,0.0,9.002,8.9586,0.0,12.438,13.9572,16.0794,23.2266,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.002,-0.01407,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-24T11:35:54,95.417,1678342.0,,,-5.0,1.0,0.0,9.0041,9.05,0.0,12.4161,14.0965,16.0273,23.3438,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.0068,-0.01407,0.0,none,cryostage_characterization_v3_rtdfault_ignored
