# date_time: 2026-03-25T16:41:56
# com_port: COM3
# baud_rate: 115200
# profile_name: staircase_characterization
# setpoint_sequence: 5,0,-5,-10,-15,-18
# tolerance_band_c: 0.5
# stabilization_dwell_s: 300
# post_stabilization_dwell_s: 300
# max_hold_s: 900
# continue_on_timeout: 1
# slope_limit_c_per_min: 0.05
# slope_window_s: 60
# pid_kp: 2.5633
# pid_ki: 0.039
# pid_kd: 0.4034
# firmware_version: cryostage_characterization_v3_rtdfault_ignored
#
row_type,host_time_iso,panel_t_s,ts,event,event_detail,set,pid,armed,T_cal,T_raw,power,T3,T7,T12,Tamb,char_en,char_state,char_step,char_total,char_target,char_time_s,stable,timeout,char_in_band,char_filtered,char_slope,fault,fault_msg,fw
telemetry,2026-03-25T16:41:59,1825.619,1826037.0,,,-20.0,0.0,0.0,9.1021,9.0803,0.0,25.1917,25.2623,25.2076,25.0234,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.1007,0.01177,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-25T16:41:59,1826.169,1826587.0,,,-20.0,0.0,0.0,9.1003,9.05,0.0,25.1479,25.2037,25.2448,25.0781,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.0965,0.0118,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-25T16:42:00,1826.389,1826807.0,,,-20.0,0.0,0.0,9.0968,9.0803,0.0,25.1917,25.2477,25.096,25.0,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.097,0.0118,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-25T16:42:00,1826.719,1827137.0,,,-20.0,0.0,0.0,9.0931,9.05,0.0,25.199,25.321,25.1852,25.0234,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.0963,0.0118,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-25T16:42:00,1826.939,1827357.0,,,-20.0,0.0,0.0,9.097,9.1106,0.0,25.1552,25.2697,25.2001,24.9609,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.099,0.0118,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-25T16:42:01,1827.159,1827577.0,,,-20.0,0.0,0.0,9.1014,9.1106,0.0,25.1698,25.2843,25.2076,25.0547,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.1022,0.02238,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-25T16:42:01,1827.489,1827907.0,,,-20.0,0.0,0.0,9.1034,9.0803,0.0,25.1552,25.2697,25.1406,25.0078,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.1035,0.02238,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-25T16:42:01,1827.709,1828127.0,,,-20.0,0.0,0.0,9.1007,9.05,0.0,25.1917,25.2477,25.1406,24.9844,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.0981,0.02238,0.0,none,cryostage_characterization_v3_rtdfat
telemetry,2026-03-25T16:42:01,1827.819,1828237.0,,,-20.0,0.0,0.0,9.0961,9.1106,0.0,25.2501,25.1817,25.2299,24.9766,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.0978,0.02238,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-25T16:42:02,1828.039,1828457.0,,,-20.0,0.0,0.0,9.0993,9.05,0.0,25.199,25.2477,25.096,24.9219,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.0996,0.02238,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-25T16:42:02,1828.259,1828677.0,,,-20.0,0.0,0.0,9.1044,9.1411,0.0,25.126,25.2477,25.1778,24.9531,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.1038,0.02238,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-25T16:42:02,1828.369,1828787.0,,,-20.0,0.0,0.0,9.1051,9.1106,0.0,25.2136,25.2623,25.2224,25.0,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.1038,0.02238,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-25T16:42:02,1828.479,1828897.0,,,-20.0,0.0,0.0,9.1058,9.0803,0.0,25.1698,25.2257,25.1852,24.8984,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.102,0.01827,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-25T16:42:02,1828.589,1829007.0,,,-20.0,0.0,0.0,9.1032,9.05,0.0,25.126,25.1817,25.2522,24.875,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.1031,0.01827,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-25T16:42:02,1828.809,1829227.0,,,-20.0,0.0,0.0,9.1056,9.1106,0.0,25.1698,25.2477,25.2001,24.875,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.1051,0.01827,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-25T16:42:03,1829.139,1829557.0,,,-20.0,0.0,0.0,9.1067,9.1715,0.0,25.1479,25.2623,25.1629,24.9531,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.104,0.01827,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-25T16:42:03,1829.359,1829777.0,,,-20.0,0.0,0.0,9.1076,9.0803,0.0,25.1917,25.2843,25.1034,24.8672,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.1023,0.01827,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-25T16:42:03,1829.579,1829997.0,,,-20.0,0.0,0.0,9.108,9.1106,0.0,25.1698,25.2843,25.2001,24.7969,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.1031,0.01641,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-25T16:42:03,1829.689,1830107.0,,,-20.0,0.0,0.0,9.1086,9.202,0.0,25.1698,25.2623,25.1183,24.8906,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.1137,0.01641,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-25T16:42:03,1829.909,1830327.0,,,-20.0,0.0,0.0,9.1127,9.1411,0.0,25.2574,25.2843,25.0365,24.875,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.1134,0.01641,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-25T16:42:04,1830.129,1830547.0,,,-20.0,0.0,0.0,9.112,9.1106,0.0,25.2136,25.2037,25.2076,24.8281,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.1099,0.01641,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-25T16:42:04,1830.459,1830877.0,,,-20.0,0.0,0.0,9.1117,9.0803,0.0,25.1114,25.2183,25.1332,24.8203,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.1098,0.01641,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-25T16:42:04,1830.679,1831097.0,,,-20.0,0.0,0.0,9.1114,9.05,0.0,25.1114,25.2697,25.1629,24.8984,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.1067,0.03755,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-25T16:42:05,1831.009,1831427.0,,,-20.0,0.0,0.0,9.1044,9.1106,0.0,25.1333,25.2257,25.1332,24.9766,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.1047,0.03755,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-25T16:42:05,1831.229,1831647.0,,,-20.0,0.0,0.0,9.1026,9.1106,0.0,25.199,25.2183,25.1332,24.7578,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.1031,0.03755,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-25T16:42:05,1831.449,1831867.0,,,-20.0,0.0,0.0,9.1023,9.1715,0.0,25.126,25.299,25.1852,24.8672,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.1088,0.03755,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-25T16:42:05,1831.779,1832197.0,,,-20.0,0.0,0.0,9.1042,9.1106,0.0,25.1114,25.2403,25.1629,24.8984,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.1091,0.02904,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-25T16:42:06,1831.999,1832417.0,,,-20.0,0.0,0.0,9.0994,9.0803,0.0,25.199,25.2697,25.2076,24.875,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.0988,0.02904,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-25T16:42:06,1832.329,1832747.0,,,-20.0,0.0,0.0,9.0951,9.1715,0.0,25.199,25.3063,25.1555,24.8203,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.1044,0.02904,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-25T16:42:06,1832.549,1832967.0,,,-20.0,0.0,0.0,9.0933,9.0803,0.0,25.1552,25.2257,25.1629,24.7734,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.102,0.02904,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-25T16:42:06,1832.659,1833077.0,,,-20.0,0.0,0.0,9.0954,9.1106,0.0,25.126,25.2403,25.1629,24.9141,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.1029,0.02904,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-25T16:42:06,1832.769,1833187.0,,,-20.0,0.0,0.0,9.0956,9.1106,0.0,25.126,25.1963,25.2224,24.8984,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.1016,0.0208,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-25T16:42:07,1832.989,1833407.0,,,-20.0,0.0,0.0,9.0974,9.1106,0.0,25.1917,25.1743,25.1629,24.9141,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.1025,0.0208,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-25T16:42:07,1833.099,1833517.0,,,-20.0,0.0,0.0,9.1041,9.1715,0.0,25.1479,25.1743,25.2076,24.8906,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.1129,0.0208,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-25T16:42:07,1833.319,1833737.0,,,-20.0,0.0,0.0,9.1085,9.1106,0.0,25.1041,25.2183,25.1778,24.9609,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.1127,0.0208,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-25T16:42:07,1833.429,1833847.0,,,-20.0,0.0,0.0,9.109,9.0803,0.0,25.1552,25.2037,25.096,24.9375,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.1092,0.0208,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-25T16:42:07,1833.649,1834067.0,,,-20.0,0.0,0.0,9.1057,9.0803,0.0,25.1333,25.2183,25.2076,24.9375,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.1065,0.0208,0.0,none,cryostage_charcerion3tdulige
telemetry,2026-03-25T16:42:08,1833.869,1834287.0,,,-20.0,0.0,0.0,9.1,9.05,0.0,25.2136,25.1304,25.1778,24.9609,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.1008,0.0208,0.0,none,cryostage_characterization_v3_rtdfault_ignored>ts:1834397
telemetry,2026-03-25T16:42:08,1834.089,1834507.0,,,-20.0,0.0,0.0,9.0976,9.1106,0.0,25.1552,25.2183,25.1629,24.9609,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.1,0.01929,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-25T16:42:08,1834.199,1834617.0,,,-20.0,0.0,0.0,9.1005,9.1106,0.0,25.1917,25.1743,25.0737,24.8984,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.102,0.01929,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-25T16:42:08,1834.419,1834837.0,,,-20.0,0.0,0.0,9.1038,9.1411,0.0,25.1917,25.2477,25.1183,25.0313,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.1049,0.01929,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-25T16:42:09,1834.749,1835167.0,,,-20.0,0.0,0.0,9.1053,9.1106,0.0,25.1771,25.2037,25.0588,24.8906,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.106,0.01929,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-25T16:42:09,1834.969,1835387.0,,,-20.0,0.0,0.0,9.0965,9.05,0.0,25.1917,25.2037,25.1406,24.9844,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.0935,0.021,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-25T16:42:09,1835.299,1835717.0,,,-20.0,0.0,0.0,9.0929,9.1411,0.0,25.1552,25.3063,25.1555,24.9375,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.0971,0.021,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-25T16:42:10,1835.519,1835937.0,,,-20.0,0.0,0.0,9.0991,9.1715,0.0,25.1698,25.2623,25.1555,24.9766,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.104,0.021,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-25T16:42:10,1836.069,1836487.0,,,-20.0,0.0,0.0,9.1023,9.0803,0.0,25.2209,25.1963,25.2076,24.9609,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.1024,0.0144,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-25T16:42:10,1836.619,1837037.0,,,-20.0,0.0,0.0,9.0974,9.1106,0.0,25.1698,25.2183,25.1852,24.8984,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.1013,0.0144,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-25T16:42:11,1836.839,1837257.0,,,-20.0,0.0,0.0,9.0951,9.05,0.0,25.1333,25.2403,25.1555,24.9219,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.1008,0.0144,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-25T16:42:11,1837.169,1837587.0,,,-20.0,0.0,0.0,9.0986,9.1106,0.0,25.1917,25.2257,25.1778,24.9609,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.1026,0.0125,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-25T16:42:11,1837.389,1837807.0,,,-20.0,0.0,0.0,9.0956,9.05,0.0,25.1917,25.2183,25.096,25.1016,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.0935,0.0125,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-25T16:42:12,1837.719,1838137.0,,,-20.0,0.0,0.0,9.0958,9.1715,0.0,25.2209,25.1523,25.2076,25.0703,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.1029,0.0125,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-25T16:42:12,1837.939,1838357.0,,,-20.0,0.0,0.0,9.0976,9.0803,0.0,25.199,25.1817,25.2448,24.9844,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.1006,0.0125,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-25T16:42:12,1838.049,1838467.0,,,-20.0,0.0,0.0,9.1005,9.1106,0.0,25.1698,25.1743,25.1852,25.0078,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.1025,0.0125,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-25T16:42:12,1838.269,1838687.0,,,-20.0,0.0,0.0,9.1028,9.1715,0.0,25.1698,25.3283,25.2671,25.0234,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.1074,0.01806,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-25T16:42:12,1838.489,1838907.0,,,-20.0,0.0,0.0,9.0977,9.0803,0.0,25.199,25.2257,25.1852,25.0547,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.0995,0.01806,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-25T16:42:13,1838.709,1839127.0,,,-20.0,0.0,0.0,9.0893,9.0803,0.0,25.1552,25.343,25.1629,25.0313,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.0946,0.01806,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-25T16:42:13,1839.039,1839457.0,,,-20.0,0.0,0.0,9.0873,9.1106,0.0,25.2209,25.2037,25.1852,24.9375,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.0949,0.01806,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-25T16:42:13,1839.259,1839677.0,,,-20.0,0.0,0.0,9.0865,9.0803,0.0,25.1698,25.2403,25.1629,25.0313,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.0934,0.01806,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-25T16:42:13,1839.369,1839787.0,,,-20.0,0.0,0.0,9.0851,9.1106,0.0,25.1114,25.2183,25.1555,25.0781,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.094,0.00361,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-25T16:42:14,1839.589,1840007.0,,,-20.0,0.0,0.0,9.0908,9.1411,0.0,25.1771,25.3063,25.1629,25.0,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.1002,0.00361,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-25T16:42:14,1839.809,1840227.0,,,-20.0,0.0,0.0,9.0903,9.1106,0.0,25.1917,25.2183,25.2076,24.9844,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.0978,0.00361,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-25T16:42:14,1840.139,1840557.0,,,-20.0,0.0,0.0,9.0917,9.1106,0.0,25.1333,25.3503,25.1034,24.9375,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.0975,0.00361,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-25T16:42:15,1840.359,1840777.0,,,-20.0,0.0,0.0,9.088,9.1106,0.0,25.2501,25.2183,25.2001,25.0547,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.0959,0.0136,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-25T16:42:15,1840.689,1841107.0,,,-20.0,0.0,0.0,9.0863,9.05,0.0,25.1479,25.343,25.1555,25.0781,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.0899,0.0136,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-25T16:42:15,1840.909,1841327.0,,,-20.0,0.0,0.0,9.0849,9.0803,0.0,25.126,25.2697,25.1332,25.0,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.0908,0.0136,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-25T16:42:15,1841.129,1841547.0,,,-20.0,0.0,0.0,9.088,9.1411,0.0,25.1479,25.2257,25.1332,25.0703,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.0958,0.0136,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-25T16:42:15,1841.239,1841657.0,,,-20.0,0.0,0.0,9.0899,9.1106,0.0,25.0676,25.1743,25.1332,24.9609,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.0959,0.0136,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-25T16:42:16,1841.459,1841877.0,,,-20.0,0.0,0.0,9.0911,9.0803,0.0,25.1552,25.2257,25.2224,25.0547,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.0952,0.01115,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-25T16:42:16,1842.009,1842427.0,,,-20.0,0.0,0.0,9.0898,9.05,0.0,25.1333,25.2037,25.1555,25.0,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.0907,0.01115,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-25T16:42:16,1842.119,1842537.0,,,-20.0,0.0,0.0,9.0886,9.0803,0.0,25.1917,25.2623,25.2076,25.0313,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.0896,0.01115,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-25T16:42:16,1842.229,1842647.0,,,-20.0,0.0,0.0,9.0876,9.0803,0.0,25.199,25.2477,25.2448,25.1328,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.0887,0.01115,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-25T16:42:16,1842.339,1842757.0,,,-20.0,0.0,0.0,9.0867,9.1411,0.0,25.1917,25.1963,25.2076,25.0469,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.094,0.01115,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-25T16:42:17,1842.449,1842867.0,,,-20.0,0.0,0.0,9.0896,9.1106,0.0,25.1698,25.1817,25.1555,25.0781,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.0956,0.01115,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-25T16:42:17,1842.559,1842977.0,,,-20.0,0.0,0.0,9.0921,9.0803,0.0,25.1333,25.2183,25.2671,25.1797,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.0941,0.01115,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-25T16:42:17,1842.669,1843087.0,,,-20.0,0.0,0.0,9.0927,9.0803,0.0,25.1552,25.299,25.1034,25.0313,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.0942,0.01874,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-25T16:42:17,1842.889,1843307.0,,,-20.0,0.0,0.0,9.0984,9.1106,0.0,25.1917,25.1963,25.2299,25.0781,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.0986,0.01874,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-25T16:42:17,1843.219,1843637.0,,,-20.0,0.0,0.0,9.1011,9.1411,0.0,25.199,25.1597,25.1555,25.1328,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.104,0.01874,0.0,none,cryostage_characterization_v3_rtdfault_ignored
