t_rec_s,t_s,ts,set,pid,armed,T_cal,power,T3,T7,T12,Tamb,T3_raw,T7_raw,T12_raw,Tamb_raw,f3,f7,f12,famb
0.0,521.697,522072.0,-10.0,1.0,1.0,-9.9882,67.5,-3.8053,-0.845,4.6896,9.6797,-5.2187,-1.9844,4.2031,9.6797,0.0,0.0,0.0,0.0
0.10000000000002274,521.797,522172.0,-10.0,1.0,1.0,-9.9277,67.6,-3.9805,-0.8157,4.7491,9.7812,-5.4062,-1.9531,4.2656,9.7812,0.0,0.0,0.0,0.0
0.20000000000004547,521.897,522272.0,-10.0,1.0,1.0,-10.109,67.2,-3.9002,-0.779,4.6896,9.75,-5.3203,-1.9141,4.2031,9.75,0.0,0.0,0.0,0.0
0.2999999999999545,521.997,522372.0,-10.0,1.0,1.0,-9.9882,67.5,-3.9002,-0.8524,4.6152,9.7187,-5.3203,-1.9922,4.125,9.7187,0.0,0.0,0.0,0.0
0.39999999999997726,522.097,522472.0,-10.0,1.0,1.0,-9.8975,67.7,-3.8491,-0.757,4.5854,9.7031,-5.2656,-1.8906,4.0937,9.7031,0.0,0.0,0.0,0.0
0.5,522.197,522572.0,-10.0,1.0,1.0,-9.9277,67.6,-3.8491,-0.7937,4.6672,9.6641,-5.2656,-1.9297,4.1797,9.6641,0.0,0.0,0.0,0.0
0.6000000000000227,522.297,522672.0,-10.0,1.0,1.0,-9.686,68.1,-3.8272,-0.7351,4.6524,9.5937,-5.2422,-1.8672,4.1641,9.5937,0.0,0.0,0.0,0.0
0.7000000000000455,522.397,522772.0,-10.0,1.0,1.0,-9.8975,67.7,-3.8272,-0.7937,4.6747,9.7266,-5.2422,-1.9297,4.1875,9.7266,0.0,0.0,0.0,0.0
0.7999999999999545,522.497,522872.0,-10.0,1.0,1.0,-9.9882,67.5,-3.8637,-0.779,4.6747,9.6406,-5.2812,-1.9141,4.1875,9.6406,0.0,0.0,0.0,0.0
0.8999999999999773,522.597,522972.0,-10.0,1.0,1.0,-9.9882,67.5,-3.7688,-0.757,4.6449,9.6641,-5.1797,-1.8906,4.1562,9.6641,0.0,0.0,0.0,0.0
1.0,522.697,523072.0,-10.0,1.0,1.0,-9.8069,67.8,-3.8272,-0.7717,4.6301,9.6562,-5.2422,-1.9063,4.1406,9.6562,0.0,0.0,0.0,0.0
1.1000000000000227,522.797,523172.0,-10.0,1.0,1.0,-9.8975,67.7,-3.9002,-0.7351,4.6077,9.5703,-5.3203,-1.8672,4.1172,9.5703,0.0,0.0,0.0,0.0
1.2000000000000455,522.897,523272.0,-10.0,1.0,1.0,-9.958,67.6,-3.7688,-0.7717,4.5854,9.6016,-5.1797,-1.9063,4.0937,9.6016,0.0,0.0,0.0,0.0
1.2999999999999545,522.997,523372.0,-10.0,1.0,1.0,-10.0184,67.4,-3.7323,-0.7424,4.6524,9.6016,-5.1406,-1.875,4.1641,9.6016,0.0,0.0,0.0,0.0
1.3999999999999773,523.097,523472.0,-10.0,1.0,1.0,-9.9882,67.5,-3.7323,-0.6984,4.6747,9.5781,-5.1406,-1.8281,4.1875,9.5781,0.0,0.0,0.0,0.0
1.5,523.197,523572.0,-10.0,1.0,1.0,-10.0788,67.3,-3.8053,-0.7351,4.6747,9.6797,-5.2187,-1.8672,4.1875,9.6797,0.0,0.0,0.0,0.0
1.6000000000000227,523.297,523672.0,-10.0,1.0,1.0,-10.3508,66.8,-3.7688,-0.7351,4.6077,9.6406,-5.1797,-1.8672,4.1172,9.6406,0.0,0.0,0.0,0.0
1.7000000000000455,523.397,523772.0,-10.0,1.0,1.0,-9.7766,67.9,-3.8126,-0.7424,4.5705,9.6562,-5.2266,-1.875,4.0781,9.6562,0.0,0.0,0.0,0.0
1.7999999999999545,523.497,523872.0,-10.0,1.0,1.0,-10.1393,67.2,-3.8418,-0.8084,4.5854,9.5937,-5.2578,-1.9453,4.0937,9.5937,0.0,0.0,0.0,0.0
1.8999999999999773,523.597,523972.0,-10.0,1.0,1.0,-10.0184,67.4,-3.8783,-0.7717,4.6301,9.6875,-5.2969,-1.9063,4.1406,9.6875,0.0,0.0,0.0,0.0
2.0,523.697,524072.0,-10.0,1.0,1.0,-9.958,67.5,-3.9221,-0.6764,4.6301,9.6562,-5.3437,-1.8047,4.1406,9.6562,0.0,0.0,0.0,0.0
2.1000000000000227,523.797,524172.0,-10.0,1.0,1.0,-9.8371,67.8,-3.8856,-0.757,4.6449,9.6562,-5.3047,-1.8906,4.1562,9.6562,0.0,0.0,0.0,0.0
2.2000000000000455,523.897,524272.0,-10.0,1.0,1.0,-9.8975,67.7,-3.7542,-0.757,4.6524,9.5547,-5.1641,-1.8906,4.1641,9.5547,0.0,0.0,0.0,0.0
2.2999999999999545,523.997,524372.0,-10.0,1.0,1.0,-9.9882,67.5,-3.8856,-0.7937,4.6449,9.5078,-5.3047,-1.9297,4.1562,9.5078,0.0,0.0,0.0,0.0
2.3999999999999773,524.097,524472.0,-10.0,1.0,1.0,-10.0184,67.4,-3.8856,-0.779,4.6449,9.5781,-5.3047,-1.9141,4.1562,9.5781,0.0,0.0,0.0,0.0
2.5,524.197,524572.0,-10.0,1.0,1.0,-9.8975,67.7,-3.8053,-0.7351,4.5705,9.6016,-5.2187,-1.8672,4.0781,9.6016,0.0,0.0,0.0,0.0
2.6000000000000227,524.297,524672.0,-10.0,1.0,1.0,-10.0486,67.4,-3.7761,-0.779,4.6672,9.6406,-5.1875,-1.9141,4.1797,9.6406,0.0,0.0,0.0,0.0
2.7000000000000455,524.397,524772.0,-10.0,1.0,1.0,-10.109,67.2,-3.8126,-0.6984,4.6524,9.5937,-5.2266,-1.8281,4.1641,9.5937,0.0,0.0,0.0,0.0
2.7999999999999545,524.497,524872.0,-10.0,1.0,1.0,-10.1695,67.1,-3.8126,-0.6764,4.6301,9.5937,-5.2266,-1.8047,4.1406,9.5937,0.0,0.0,0.0,0.0
