t_rec_s,t_s,ts,set,pid,armed,T_cal,power,T3,T7,T12,Tamb,T3_raw,T7_raw,T12_raw,Tamb_raw,f3,f7,f12,famb
0.0,4825.131,20866388.0,-15.0,1.0,1.0,-14.9399,81.6,-8.9301,-5.5518,1.9816,7.0625,-10.7031,-7.0,1.3594,7.0625,0.0,0.0,0.0,0.0
0.0999999999994543,4825.231,20866488.0,-15.0,1.0,1.0,-14.8795,81.7,-9.0031,-5.5518,2.0188,7.1016,-10.7812,-7.0,1.3984,7.1016,0.0,0.0,0.0,0.0
0.1999999999998181,4825.331,20866588.0,-15.0,1.0,1.0,-14.8795,81.7,-8.9666,-5.4272,1.9667,7.0312,-10.7422,-6.8672,1.3438,7.0312,0.0,0.0,0.0,0.0
0.2999999999992724,4825.431,20866688.0,-15.0,1.0,1.0,-14.97,81.6,-8.9447,-5.4858,2.0858,7.1172,-10.7187,-6.9297,1.4688,7.1172,0.0,0.0,0.0,0.0
0.3999999999996362,4825.531,20866788.0,-15.0,1.0,1.0,-14.9399,81.6,-9.0031,-5.5225,1.9519,7.125,-10.7812,-6.9687,1.3281,7.125,0.0,0.0,0.0,0.0
0.5,4825.631,20866888.0,-15.0,1.0,1.0,-15.0304,81.4,-8.9155,-5.4858,1.9444,7.1016,-10.6875,-6.9297,1.3203,7.1016,0.0,0.0,0.0,0.0
0.5999999999994543,4825.731,20866988.0,-15.0,1.0,1.0,-15.0002,81.5,-8.9447,-5.4052,2.0039,7.0312,-10.7187,-6.8437,1.3828,7.0312,0.0,0.0,0.0,0.0
0.6999999999998181,4825.831,20867088.0,-15.0,1.0,1.0,-14.6382,82.2,-8.8936,-5.3392,2.0262,7.0156,-10.6641,-6.7734,1.4063,7.0156,0.0,0.0,0.0,0.0
0.7999999999992724,4825.931,20867188.0,-15.0,1.0,1.0,-14.97,81.6,-8.9301,-5.5225,2.1081,7.1406,-10.7031,-6.9687,1.4922,7.1406,0.0,0.0,0.0,0.0
0.8999999999996362,4826.031,20867288.0,-15.0,1.0,1.0,-15.0304,81.4,-9.025,-5.4419,2.1006,7.1172,-10.8047,-6.8828,1.4844,7.1172,0.0,0.0,0.0,0.0
1.0,4826.131,20867388.0,-15.0,1.0,1.0,-15.0304,81.4,-8.9885,-5.5005,2.0262,7.0391,-10.7656,-6.9453,1.4063,7.0391,0.0,0.0,0.0,0.0
1.0999999999994543,4826.231,20867488.0,-15.0,1.0,1.0,-14.97,81.6,-8.8936,-5.4785,1.9667,7.0312,-10.6641,-6.9219,1.3438,7.0312,0.0,0.0,0.0,0.0
1.199999999999818,4826.331,20867588.0,-15.0,1.0,1.0,-15.0304,81.4,-8.9155,-5.4272,1.8849,7.0781,-10.6875,-6.8672,1.2578,7.0781,0.0,0.0,0.0,0.0
1.2999999999992724,4826.431,20867688.0,-15.0,1.0,1.0,-15.151,81.2,-8.8717,-5.4125,1.9072,7.1562,-10.6406,-6.8516,1.2813,7.1562,0.0,0.0,0.0,0.0
1.3999999999996362,4826.531,20867788.0,-15.0,1.0,1.0,-14.8795,81.7,-8.9155,-5.4052,1.989,7.1172,-10.6875,-6.8437,1.3672,7.1172,0.0,0.0,0.0,0.0
1.5,4826.631,20867888.0,-15.0,1.0,1.0,-15.0907,81.3,-8.9155,-5.4785,2.0188,7.0312,-10.6875,-6.9219,1.3984,7.0312,0.0,0.0,0.0,0.0
