t_rec_s,t_s,ts,set,pid,armed,T_cal,power,T3,T7,T12,Tamb,T3_raw,T7_raw,T12_raw,Tamb_raw,f3,f7,f12,famb
0.0,400.312,7881184.0,-15.0,1.0,1.0,-14.7287,80.6,-8.7111,-4.826,1.9816,7.5937,-10.4687,-6.2266,1.3594,7.5937,0.0,0.0,0.0,0.0
0.0999999999999659,400.412,7881284.0,-15.0,1.0,1.0,-15.1209,79.8,-8.733,-4.8113,1.9519,7.6172,-10.4922,-6.2109,1.3281,7.6172,0.0,0.0,0.0,0.0
0.19999999999998863,400.512,7881384.0,-15.0,1.0,1.0,-14.6683,80.7,-8.806,-4.8627,1.9667,7.7109,-10.5703,-6.2656,1.3438,7.7109,0.0,0.0,0.0,0.0
0.30000000000001137,400.612,7881484.0,-15.0,1.0,1.0,-14.9097,80.2,-8.8206,-4.9067,1.9444,7.6562,-10.5859,-6.3125,1.3203,7.6562,0.0,0.0,0.0,0.0
0.39999999999997726,400.712,7881584.0,-15.0,1.0,1.0,-15.0304,80.0,-8.7476,-4.8993,1.8477,7.6875,-10.5078,-6.3047,1.2188,7.6875,0.0,0.0,0.0,0.0
0.5,400.812,7881684.0,-15.0,1.0,1.0,-14.7287,80.6,-8.5943,-4.936,1.8328,7.6875,-10.3437,-6.3437,1.2031,7.6875,0.0,0.0,0.0,0.0
0.5999999999999659,400.912,7881784.0,-15.0,1.0,1.0,-14.97,80.1,-8.5943,-4.8627,1.8849,7.6406,-10.3437,-6.2656,1.2578,7.6406,0.0,0.0,0.0,0.0
0.6999999999999886,401.012,7881884.0,-15.0,1.0,1.0,-14.8795,80.3,-8.6892,-4.9213,1.9072,7.7031,-10.4453,-6.3281,1.2813,7.7031,0.0,0.0,0.0,0.0
0.8000000000000114,401.112,7881984.0,-15.0,1.0,1.0,-15.0304,80.0,-8.7695,-4.8993,1.9444,7.7734,-10.5312,-6.3047,1.3203,7.7734,0.0,0.0,0.0,0.0
0.8999999999999773,401.212,7882084.0,-15.0,1.0,1.0,-14.7588,80.5,-8.7111,-4.826,1.9667,7.7266,-10.4687,-6.2266,1.3438,7.7266,0.0,0.0,0.0,0.0
1.0,401.312,7882184.0,-15.0,1.0,1.0,-15.0907,79.9,-8.6527,-4.8627,1.9221,7.6406,-10.4062,-6.2656,1.2969,7.6406,0.0,0.0,0.0,0.0
1.099999999999966,401.412,7882284.0,-15.0,1.0,1.0,-14.7287,80.6,-8.7841,-4.8993,1.9444,7.6562,-10.5469,-6.3047,1.3203,7.6562,0.0,0.0,0.0,0.0
1.1999999999999886,401.512,7882384.0,-15.0,1.0,1.0,-14.97,80.1,-8.9009,-4.8627,1.9519,7.7734,-10.6719,-6.2656,1.3281,7.7734,0.0,0.0,0.0,0.0
1.3000000000000114,401.612,7882484.0,-15.0,1.0,1.0,-14.97,80.1,-8.7257,-4.8407,1.9072,7.6875,-10.4844,-6.2422,1.2813,7.6875,0.0,0.0,0.0,0.0
1.3999999999999773,401.712,7882584.0,-15.0,1.0,1.0,-15.1812,79.7,-8.7257,-4.8627,1.989,7.7031,-10.4844,-6.2656,1.3672,7.7031,0.0,0.0,0.0,0.0
1.5,401.812,7882684.0,-15.0,1.0,1.0,-14.8795,80.3,-8.733,-4.8627,1.9295,7.7266,-10.4922,-6.2656,1.3047,7.7266,0.0,0.0,0.0,0.0
1.599999999999966,401.912,7882784.0,-15.0,1.0,1.0,-15.151,79.7,-8.7622,-4.8627,1.9295,7.8516,-10.5234,-6.2656,1.3047,7.8516,0.0,0.0,0.0,0.0
1.6999999999999886,402.012,7882884.0,-15.0,1.0,1.0,-14.8192,80.4,-8.7476,-4.936,1.9667,7.7891,-10.5078,-6.3437,1.3438,7.7891,0.0,0.0,0.0,0.0
1.8000000000000114,402.112,7882984.0,-15.0,1.0,1.0,-15.0304,80.0,-8.733,-4.848,1.989,7.6016,-10.4922,-6.25,1.3672,7.6016,0.0,0.0,0.0,0.0
1.8999999999999773,402.212,7883084.0,-15.0,1.0,1.0,-14.6985,80.6,-8.6746,-4.826,1.9667,7.6875,-10.4297,-6.2266,1.3438,7.6875,0.0,0.0,0.0,0.0
2.0,402.312,7883184.0,-15.0,1.0,1.0,-15.2113,79.6,-8.7476,-4.8847,1.9816,7.7422,-10.5078,-6.2891,1.3594,7.7422,0.0,0.0,0.0,0.0
2.099999999999966,402.412,7883284.0,-15.0,1.0,1.0,-14.789,80.5,-8.6965,-4.8847,2.0262,7.7891,-10.4531,-6.2891,1.4063,7.7891,0.0,0.0,0.0,0.0
2.1999999999999886,402.512,7883384.0,-15.0,1.0,1.0,-14.6382,80.8,-8.7476,-4.8847,1.9295,7.8516,-10.5078,-6.2891,1.3047,7.8516,0.0,0.0,0.0,0.0
2.3000000000000114,402.612,7883484.0,-15.0,1.0,1.0,-14.6985,80.7,-8.6746,-4.848,1.9444,7.7656,-10.4297,-6.25,1.3203,7.7656,0.0,0.0,0.0,0.0
2.3999999999999773,402.712,7883584.0,-15.0,1.0,1.0,-14.8795,80.3,-8.7622,-4.848,2.0486,7.8125,-10.5234,-6.25,1.4297,7.8125,0.0,0.0,0.0,0.0
2.5,402.812,7883684.0,-15.0,1.0,1.0,-15.0907,79.9,-8.8206,-4.8627,1.9519,7.7734,-10.5859,-6.2656,1.3281,7.7734,0.0,0.0,0.0,0.0
2.599999999999966,402.912,7883784.0,-15.0,1.0,1.0,-14.789,80.5,-8.8206,-4.8407,2.0188,7.7031,-10.5859,-6.2422,1.3984,7.7031,0.0,0.0,0.0,0.0
2.6999999999999886,403.012,7883884.0,-15.0,1.0,1.0,-14.789,80.5,-8.6527,-4.8773,2.0039,7.7109,-10.4062,-6.2812,1.3828,7.7109,0.0,0.0,0.0,0.0
2.8000000000000114,403.112,7883984.0,-15.0,1.0,1.0,-15.151,79.8,-8.7476,-4.8113,1.9816,7.8047,-10.5078,-6.2109,1.3594,7.8047,0.0,0.0,0.0,0.0
2.8999999999999773,403.212,7884084.0,-15.0,1.0,1.0,-14.9097,80.2,-8.7257,-4.8773,1.9295,7.7656,-10.4844,-6.2812,1.3047,7.7656,0.0,0.0,0.0,0.0
3.0,403.312,7884184.0,-15.0,1.0,1.0,-15.0605,79.9,-8.7476,-4.8627,1.9444,7.6562,-10.5078,-6.2656,1.3203,7.6562,0.0,0.0,0.0,0.0
3.099999999999966,403.412,7884284.0,-15.0,1.0,1.0,-15.0605,79.9,-8.7695,-4.8627,1.9072,7.5937,-10.5312,-6.2656,1.2813,7.5937,0.0,0.0,0.0,0.0
3.1999999999999886,403.512,7884384.0,-15.0,1.0,1.0,-15.0304,80.0,-8.733,-4.8847,1.9667,7.6641,-10.4922,-6.2891,1.3438,7.6641,0.0,0.0,0.0,0.0
3.3000000000000114,403.612,7884484.0,-15.0,1.0,1.0,-14.7287,80.6,-8.7841,-4.848,2.0262,7.6641,-10.5469,-6.25,1.4063,7.6641,0.0,0.0,0.0,0.0
3.3999999999999773,403.712,7884584.0,-15.0,1.0,1.0,-15.0907,79.9,-8.806,-4.8773,1.9444,7.6797,-10.5703,-6.2812,1.3203,7.6797,0.0,0.0,0.0,0.0
3.5,403.812,7884684.0,-15.0,1.0,1.0,-14.9097,80.2,-8.6965,-4.8993,1.9444,7.8281,-10.4531,-6.3047,1.3203,7.8281,0.0,0.0,0.0,0.0
3.599999999999966,403.912,7884784.0,-15.0,1.0,1.0,-15.0605,79.9,-8.733,-4.936,1.9519,7.9922,-10.4922,-6.3437,1.3281,7.9922,0.0,0.0,0.0,0.0
3.6999999999999886,404.012,7884884.0,-15.0,1.0,1.0,-14.9097,80.2,-8.7841,-4.848,1.9519,7.875,-10.5469,-6.25,1.3281,7.875,0.0,0.0,0.0,0.0
3.8000000000000114,404.112,7884984.0,-15.0,1.0,1.0,-15.0605,79.9,-8.7257,-4.848,1.989,7.9609,-10.4844,-6.25,1.3672,7.9609,0.0,0.0,0.0,0.0
3.8999999999999773,404.212,7885084.0,-15.0,1.0,1.0,-15.2113,79.6,-8.8206,-4.9067,1.9444,7.875,-10.5859,-6.3125,1.3203,7.875,0.0,0.0,0.0,0.0
4.0,404.312,7885184.0,-15.0,1.0,1.0,-15.0605,79.9,-8.7695,-4.9067,2.0188,7.8516,-10.5312,-6.3125,1.3984,7.8516,0.0,0.0,0.0,0.0
4.099999999999966,404.412,7885284.0,-15.0,1.0,1.0,-14.97,80.1,-8.7476,-4.8847,1.8923,7.8516,-10.5078,-6.2891,1.2656,7.8516,0.0,0.0,0.0,0.0
4.199999999999989,404.512,7885384.0,-15.0,1.0,1.0,-15.0304,80.0,-8.7111,-4.8773,1.8477,7.8281,-10.4687,-6.2812,1.2188,7.8281,0.0,0.0,0.0,0.0
4.300000000000011,404.612,7885484.0,-15.0,1.0,1.0,-14.7588,80.5,-8.7111,-4.8407,1.9295,7.9297,-10.4687,-6.2422,1.3047,7.9297,0.0,0.0,0.0,0.0
4.399999999999977,404.712,7885584.0,-15.0,1.0,1.0,-14.97,80.1,-8.7622,-4.848,1.989,7.8516,-10.5234,-6.25,1.3672,7.8516,0.0,0.0,0.0,0.0
4.5,404.812,7885684.0,-15.0,1.0,1.0,-14.97,80.1,-8.7695,-4.8773,1.9816,7.7734,-10.5312,-6.2812,1.3594,7.7734,0.0,0.0,0.0,0.0
4.599999999999966,404.912,7885784.0,-15.0,1.0,1.0,-15.151,79.8,-8.6965,-4.848,2.0039,7.8047,-10.4531,-6.25,1.3828,7.8047,0.0,0.0,0.0,0.0
