t_rec_s,t_s,ts,set,pid,armed,T_cal,power,T3,T7,T12,Tamb,T3_raw,T7_raw,T12_raw,Tamb_raw,f3,f7,f12,famb
0.0,584.511,16625768.0,-15.0,1.0,1.0,-15.2415,80.8,-8.6673,-5.2586,1.4013,6.9531,-10.4219,-6.6875,0.75,6.9531,0.0,0.0,0.0,0.0
0.10000000000002274,584.611,16625868.0,-15.0,1.0,1.0,-15.2717,80.7,-8.6965,-5.2806,1.5129,7.0156,-10.4531,-6.7109,0.8672,7.0156,0.0,0.0,0.0,0.0
0.20000000000004547,584.711,16625968.0,-15.0,1.0,1.0,-15.151,80.9,-8.6892,-5.3392,1.5129,7.0547,-10.4453,-6.7734,0.8672,7.0547,0.0,0.0,0.0,0.0
0.3000000000000682,584.811,16626068.0,-15.0,1.0,1.0,-15.0002,81.2,-8.6527,-5.2439,1.4236,7.0781,-10.4062,-6.6719,0.7734,7.0781,0.0,0.0,0.0,0.0
0.39999999999997726,584.911,16626168.0,-15.0,1.0,1.0,-14.5778,82.1,-8.6965,-5.2366,1.4534,7.0781,-10.4531,-6.6641,0.8047,7.0781,0.0,0.0,0.0,0.0
0.5,585.011,16626268.0,-15.0,1.0,1.0,-14.7588,81.7,-8.7476,-5.2806,1.4757,7.125,-10.5078,-6.7109,0.8281,7.125,0.0,0.0,0.0,0.0
0.6000000000000227,585.111,16626368.0,-15.0,1.0,1.0,-14.9097,81.4,-8.6016,-5.3099,1.498,7.0781,-10.3516,-6.7422,0.8516,7.0781,0.0,0.0,0.0,0.0
0.7000000000000455,585.211,16626468.0,-15.0,1.0,1.0,-15.0304,81.2,-8.5432,-5.3392,1.5129,7.0781,-10.2891,-6.7734,0.8672,7.0781,0.0,0.0,0.0,0.0
0.8000000000000682,585.311,16626568.0,-15.0,1.0,1.0,-15.1812,80.9,-8.5943,-5.2732,1.5129,7.0625,-10.3437,-6.7031,0.8672,7.0625,0.0,0.0,0.0,0.0
0.8999999999999773,585.411,16626668.0,-15.0,1.0,1.0,-14.97,81.3,-8.6162,-5.2952,1.498,6.9922,-10.3672,-6.7266,0.8516,6.9922,0.0,0.0,0.0,0.0
1.0,585.511,16626768.0,-15.0,1.0,1.0,-15.0304,81.2,-8.6016,-5.3172,1.5129,7.0625,-10.3516,-6.75,0.8672,7.0625,0.0,0.0,0.0,0.0
1.1000000000000227,585.611,16626868.0,-15.0,1.0,1.0,-14.8493,81.6,-8.5797,-5.2806,1.5129,7.0312,-10.3281,-6.7109,0.8672,7.0312,0.0,0.0,0.0,0.0
1.2000000000000455,585.711,16626968.0,-15.0,1.0,1.0,-14.9097,81.4,-8.5432,-5.2366,1.4757,7.1016,-10.2891,-6.6641,0.8281,7.1016,0.0,0.0,0.0,0.0
1.3000000000000682,585.811,16627068.0,-15.0,1.0,1.0,-15.1812,80.9,-8.6308,-5.3172,1.4534,7.0312,-10.3828,-6.75,0.8047,7.0312,0.0,0.0,0.0,0.0
