t_rec_s,t_s,ts,set,pid,armed,T_cal,power,T3,T7,T12,Tamb,T3_raw,T7_raw,T12_raw,Tamb_raw,f3,f7,f12,famb
0.0,417.274,4112307.0,-15.0,1.0,1.0,-15.0907,78.5,-8.6162,-4.9946,1.7956,8.0859,-10.3672,-6.4062,1.1641,8.0859,0.0,0.0,0.0,0.0
0.10000000000002274,417.374,4112407.0,-15.0,1.0,1.0,-15.0605,78.6,-8.5651,-4.958,1.8254,7.9922,-10.3125,-6.3672,1.1953,7.9922,0.0,0.0,0.0,0.0
0.19999999999998863,417.474,4112507.0,-15.0,1.0,1.0,-14.7287,79.2,-8.5286,-5.0313,1.8626,7.9922,-10.2734,-6.4453,1.2344,7.9922,0.0,0.0,0.0,0.0
0.30000000000001137,417.574,4112607.0,-15.0,1.0,1.0,-15.1812,78.3,-8.5578,-4.8993,1.8105,8.0156,-10.3047,-6.3047,1.1797,8.0156,0.0,0.0,0.0,0.0
0.39999999999997726,417.674,4112707.0,-15.0,1.0,1.0,-14.8493,79.0,-8.5578,-4.9433,1.8105,7.9609,-10.3047,-6.3516,1.1797,7.9609,0.0,0.0,0.0,0.0
0.5,417.774,4112807.0,-15.0,1.0,1.0,-15.3622,78.0,-8.5213,-4.98,1.87,7.9609,-10.2656,-6.3906,1.2422,7.9609,0.0,0.0,0.0,0.0
0.6000000000000227,417.874,4112907.0,-15.0,1.0,1.0,-14.789,79.1,-8.5651,-4.9433,1.7733,8.0391,-10.3125,-6.3516,1.1406,8.0391,0.0,0.0,0.0,0.0
0.6999999999999886,417.974,4113007.0,-15.0,1.0,1.0,-14.8192,79.0,-8.6527,-4.958,1.8923,8.0625,-10.4062,-6.3672,1.2656,8.0625,0.0,0.0,0.0,0.0
0.8029999999999973,418.077,4113110.0,-15.0,1.0,1.0,-15.0304,78.6,-8.5578,-5.0313,1.9295,8.0391,-10.3047,-6.4453,1.3047,8.0391,0.0,0.0,0.0,0.0
0.8999999999999773,418.174,4113207.0,-15.0,1.0,1.0,-14.6985,78.6,-8.5286,-5.046,1.8626,7.9922,-10.2734,-6.4609,1.2344,7.9922,0.0,0.0,0.0,0.0
1.0,418.274,4113307.0,-15.0,1.0,1.0,-15.2717,78.1,-8.5286,-4.9433,1.8254,7.8906,-10.2734,-6.3516,1.1953,7.8906,0.0,0.0,0.0,0.0
1.1000000000000227,418.374,4113407.0,-15.0,1.0,1.0,-14.608,79.5,-8.4848,-4.936,1.8477,8.0156,-10.2266,-6.3437,1.2188,8.0156,0.0,0.0,0.0,0.0
1.1999999999999886,418.474,4113507.0,-15.0,1.0,1.0,-14.3364,80.0,-8.5797,-4.9946,1.8254,8.0156,-10.3281,-6.4062,1.1953,8.0156,0.0,0.0,0.0,0.0
1.3000000000000114,418.574,4113607.0,-15.0,1.0,1.0,-15.151,78.4,-8.6527,-4.9433,1.8254,8.0,-10.4062,-6.3516,1.1953,8.0,0.0,0.0,0.0,0.0
1.3999999999999773,418.674,4113707.0,-15.0,1.0,1.0,-15.151,78.4,-8.5651,-4.9067,1.8254,8.0469,-10.3125,-6.3125,1.1953,8.0469,0.0,0.0,0.0,0.0
1.5,418.774,4113807.0,-15.0,1.0,1.0,-14.9399,78.8,-8.6162,-4.8773,1.8626,8.0391,-10.3672,-6.2812,1.2344,8.0391,0.0,0.0,0.0,0.0
1.6000000000000227,418.874,4113907.0,-15.0,1.0,1.0,-14.7588,79.2,-8.5943,-4.9213,1.8849,7.875,-10.3437,-6.3281,1.2578,7.875,0.0,0.0,0.0,0.0
1.6999999999999886,418.974,4114007.0,-15.0,1.0,1.0,-15.2113,78.3,-8.5432,-4.9946,1.8849,7.9922,-10.2891,-6.4062,1.2578,7.9922,0.0,0.0,0.0,0.0
1.8000000000000114,419.074,4114107.0,-15.0,1.0,1.0,-14.8795,78.9,-8.5213,-4.8993,1.8923,8.0234,-10.2656,-6.3047,1.2656,8.0234,0.0,0.0,0.0,0.0
1.8999999999999773,419.174,4114207.0,-15.0,1.0,1.0,-15.0304,78.6,-8.5432,-4.8773,1.9221,8.0859,-10.2891,-6.2812,1.2969,8.0859,0.0,0.0,0.0,0.0
2.0,419.274,4114307.0,-15.0,1.0,1.0,-14.8493,79.0,-8.4702,-4.8993,1.9444,8.1641,-10.2109,-6.3047,1.3203,8.1641,0.0,0.0,0.0,0.0
2.1000000000000227,419.374,4114407.0,-15.0,1.0,1.0,-14.8493,79.0,-8.5213,-4.9433,1.8923,7.9531,-10.2656,-6.3516,1.2656,7.9531,0.0,0.0,0.0,0.0
2.1999999999999886,419.474,4114507.0,-15.0,1.0,1.0,-15.2415,78.2,-8.5943,-4.8993,1.8923,8.0156,-10.3437,-6.3047,1.2656,8.0156,0.0,0.0,0.0,0.0
2.3000000000000114,419.574,4114607.0,-15.0,1.0,1.0,-15.2415,78.2,-8.5067,-4.9213,1.8849,8.0469,-10.25,-6.3281,1.2578,8.0469,0.0,0.0,0.0,0.0
2.3999999999999773,419.674,4114707.0,-15.0,1.0,1.0,-15.2415,78.2,-8.4337,-4.826,1.9519,7.9922,-10.1719,-6.2266,1.3281,7.9922,0.0,0.0,0.0,0.0
2.5,419.774,4114807.0,-15.0,1.0,1.0,-15.2113,78.3,-8.5286,-4.9067,1.9221,7.8125,-10.2734,-6.3125,1.2969,7.8125,0.0,0.0,0.0,0.0
2.6000000000000227,419.874,4114907.0,-15.0,1.0,1.0,-14.7588,79.2,-8.6308,-4.8627,1.9667,7.8984,-10.3828,-6.2656,1.3438,7.8984,0.0,0.0,0.0,0.0
2.6999999999999886,419.974,4115007.0,-15.0,1.0,1.0,-14.608,79.5,-8.6381,-4.8627,1.9221,8.0781,-10.3906,-6.2656,1.2969,8.0781,0.0,0.0,0.0,0.0
2.8000000000000114,420.074,4115107.0,-15.0,1.0,1.0,-15.3923,77.9,-8.4702,-4.8113,1.9519,8.1016,-10.2109,-6.2109,1.3281,8.1016,0.0,0.0,0.0,0.0
2.8999999999999773,420.174,4115207.0,-15.0,1.0,1.0,-15.1812,78.3,-8.4921,-4.8407,1.9444,8.1484,-10.2344,-6.2422,1.3203,8.1484,0.0,0.0,0.0,0.0
3.0,420.274,4115307.0,-15.0,1.0,1.0,-15.1209,78.4,-8.5286,-4.936,1.8849,8.0156,-10.2734,-6.3437,1.2578,8.0156,0.0,0.0,0.0,0.0
3.1000000000000227,420.374,4115407.0,-15.0,1.0,1.0,-14.7287,79.2,-8.5943,-4.8847,1.87,7.9531,-10.3437,-6.2891,1.2422,7.9531,0.0,0.0,0.0,0.0
3.1999999999999886,420.474,4115507.0,-15.0,1.0,1.0,-14.97,78.8,-8.5286,-4.8113,1.9072,7.9375,-10.2734,-6.2109,1.2813,7.9375,0.0,0.0,0.0,0.0
3.3000000000000114,420.574,4115607.0,-15.0,1.0,1.0,-15.0907,78.5,-8.4337,-4.8113,1.9444,7.9609,-10.1719,-6.2109,1.3203,7.9609,0.0,0.0,0.0,0.0
3.3999999999999773,420.674,4115707.0,-15.0,1.0,1.0,-15.2415,78.2,-8.5432,-4.8113,1.9519,8.0156,-10.2891,-6.2109,1.3281,8.0156,0.0,0.0,0.0,0.0
